"","date","wisoq18o_d","lat","lon"
"100",2000-04-09,-12.0646877288818,48.1556283354368,15.9375
"101",2000-04-10,-12.9170217514038,48.1556283354368,15.9375
"102",2000-04-11,-13.4668970108032,48.1556283354368,15.9375
"103",2000-04-12,-13.9449453353882,48.1556283354368,15.9375
"104",2000-04-13,-12.8367500305176,48.1556283354368,15.9375
"105",2000-04-14,-12.0489139556885,48.1556283354368,15.9375
"106",2000-04-15,-12.2009677886963,48.1556283354368,15.9375
"107",2000-04-16,-11.9534683227539,48.1556283354368,15.9375
"108",2000-04-17,-11.9030199050903,48.1556283354368,15.9375
"109",2000-04-18,-13.7153120040894,48.1556283354368,15.9375
"110",2000-04-19,-15.1993217468262,48.1556283354368,15.9375
"111",2000-04-20,-15.8234081268311,48.1556283354368,15.9375
"112",2000-04-21,-16.09010887146,48.1556283354368,15.9375
"113",2000-04-22,-16.5673675537109,48.1556283354368,15.9375
"114",2000-04-23,-12.6833734512329,48.1556283354368,15.9375
"115",2000-04-24,-12.531886100769,48.1556283354368,15.9375
"116",2000-04-25,-18.6360378265381,48.1556283354368,15.9375
"117",2000-04-26,-12.8423700332642,48.1556283354368,15.9375
"118",2000-04-27,-12.9360475540161,48.1556283354368,15.9375
"119",2000-04-28,-14.6854934692383,48.1556283354368,15.9375
"120",2000-04-29,-14.9504346847534,48.1556283354368,15.9375
"121",2000-04-30,-14.7327690124512,48.1556283354368,15.9375
"122",2000-05-01,-17.6591377258301,48.1556283354368,15.9375
"123",2000-05-02,-17.9112529754639,48.1556283354368,15.9375
"124",2000-05-03,-13.7163801193237,48.1556283354368,15.9375
"125",2000-05-04,-13.5798292160034,48.1556283354368,15.9375
"126",2000-05-05,-14.9162168502808,48.1556283354368,15.9375
"127",2000-05-06,-13.2121601104736,48.1556283354368,15.9375
"128",2000-05-07,-13.9718427658081,48.1556283354368,15.9375
"129",2000-05-08,-11.3778467178345,48.1556283354368,15.9375
"130",2000-05-09,-10.0281457901001,48.1556283354368,15.9375
"131",2000-05-10,-10.6694850921631,48.1556283354368,15.9375
"132",2000-05-11,-10.9192543029785,48.1556283354368,15.9375
"133",2000-05-12,-10.448221206665,48.1556283354368,15.9375
"134",2000-05-13,-12.6347608566284,48.1556283354368,15.9375
"135",2000-05-14,-10.7854452133179,48.1556283354368,15.9375
"136",2000-05-15,-12.7137756347656,48.1556283354368,15.9375
"137",2000-05-16,-12.6362771987915,48.1556283354368,15.9375
"138",2000-05-17,-12.8616714477539,48.1556283354368,15.9375
"139",2000-05-18,-11.9387044906616,48.1556283354368,15.9375
"140",2000-05-19,-11.9921045303345,48.1556283354368,15.9375
"141",2000-05-20,-11.9845952987671,48.1556283354368,15.9375
"142",2000-05-21,-14.6467113494873,48.1556283354368,15.9375
"143",2000-05-22,-12.2842922210693,48.1556283354368,15.9375
"144",2000-05-23,-15.1917705535889,48.1556283354368,15.9375
"145",2000-05-24,-14.6145286560059,48.1556283354368,15.9375
"146",2000-05-25,-14.5176048278809,48.1556283354368,15.9375
"147",2000-05-26,-13.584210395813,48.1556283354368,15.9375
"148",2000-05-27,-12.4617490768433,48.1556283354368,15.9375
"149",2000-05-28,-11.7631063461304,48.1556283354368,15.9375
"150",2000-05-29,-13.4452171325684,48.1556283354368,15.9375
"151",2000-05-30,-14.4370622634888,48.1556283354368,15.9375
"152",2000-05-31,-14.7455768585205,48.1556283354368,15.9375
"153",2000-06-01,-17.4148902893066,48.1556283354368,15.9375
"154",2000-06-02,-12.9619016647339,48.1556283354368,15.9375
"155",2000-06-03,-12.1531667709351,48.1556283354368,15.9375
"156",2000-06-04,-11.6260509490967,48.1556283354368,15.9375
"157",2000-06-05,-13.1331930160522,48.1556283354368,15.9375
"158",2000-06-06,-13.1114521026611,48.1556283354368,15.9375
"159",2000-06-07,-14.9784784317017,48.1556283354368,15.9375
"160",2000-06-08,-12.8318881988525,48.1556283354368,15.9375
"161",2000-06-09,-12.1797513961792,48.1556283354368,15.9375
"162",2000-06-10,-12.758415222168,48.1556283354368,15.9375
"163",2000-06-11,-13.7179756164551,48.1556283354368,15.9375
"164",2000-06-12,-13.05601978302,48.1556283354368,15.9375
"165",2000-06-13,-14.3264026641846,48.1556283354368,15.9375
"166",2000-06-14,-12.6994934082031,48.1556283354368,15.9375
"167",2000-06-15,-14.4380664825439,48.1556283354368,15.9375
"168",2000-06-16,-13.7138967514038,48.1556283354368,15.9375
"169",2000-06-17,-12.5534534454346,48.1556283354368,15.9375
"170",2000-06-18,-12.7055473327637,48.1556283354368,15.9375
"171",2000-06-19,-11.6922693252563,48.1556283354368,15.9375
"172",2000-06-20,-11.38645362854,48.1556283354368,15.9375
"173",2000-06-21,-12.2188415527344,48.1556283354368,15.9375
"174",2000-06-22,-11.906928062439,48.1556283354368,15.9375
"175",2000-06-23,-11.5750188827515,48.1556283354368,15.9375
"176",2000-06-24,-11.7745914459229,48.1556283354368,15.9375
"177",2000-06-25,-14.1680669784546,48.1556283354368,15.9375
"178",2000-06-26,-14.182074546814,48.1556283354368,15.9375
"179",2000-06-27,-13.282078742981,48.1556283354368,15.9375
"180",2000-06-28,-14.022834777832,48.1556283354368,15.9375
"181",2000-06-29,-14.7463073730469,48.1556283354368,15.9375
"182",2000-06-30,-14.8535461425781,48.1556283354368,15.9375
"183",2000-07-01,-13.9207906723022,48.1556283354368,15.9375
"184",2000-07-02,-11.7987432479858,48.1556283354368,15.9375
"185",2000-07-03,-12.2947998046875,48.1556283354368,15.9375
"186",2000-07-04,-11.9753694534302,48.1556283354368,15.9375
"187",2000-07-05,-12.1284036636353,48.1556283354368,15.9375
"188",2000-07-06,-12.6679277420044,48.1556283354368,15.9375
"189",2000-07-07,-13.0547199249268,48.1556283354368,15.9375
"190",2000-07-08,-13.5978956222534,48.1556283354368,15.9375
"191",2000-07-09,-16.4097385406494,48.1556283354368,15.9375
"192",2000-07-10,-14.3176765441895,48.1556283354368,15.9375
"193",2000-07-11,-15.1484899520874,48.1556283354368,15.9375
"194",2000-07-12,-22.873083114624,48.1556283354368,15.9375
"195",2000-07-13,-18.6211986541748,48.1556283354368,15.9375
"196",2000-07-14,-17.3136768341064,48.1556283354368,15.9375
"197",2000-07-15,-19.7646389007568,48.1556283354368,15.9375
"198",2000-07-16,-17.5136566162109,48.1556283354368,15.9375
"199",2000-07-17,-15.2837381362915,48.1556283354368,15.9375
"200",2000-07-18,-15.5841598510742,48.1556283354368,15.9375
"201",2000-07-19,-13.313814163208,48.1556283354368,15.9375
"202",2000-07-20,-15.6366291046143,48.1556283354368,15.9375
"203",2000-07-21,-14.9359378814697,48.1556283354368,15.9375
"204",2000-07-22,-14.2861709594727,48.1556283354368,15.9375
"205",2000-07-23,-13.3401021957397,48.1556283354368,15.9375
"206",2000-07-24,-13.3114900588989,48.1556283354368,15.9375
"207",2000-07-25,-10.814567565918,48.1556283354368,15.9375
"208",2000-07-26,-12.0029973983765,48.1556283354368,15.9375
"209",2000-07-27,-13.7018585205078,48.1556283354368,15.9375
"210",2000-07-28,-13.7329883575439,48.1556283354368,15.9375
"211",2000-07-29,-15.678295135498,48.1556283354368,15.9375
"212",2000-07-30,-15.5212421417236,48.1556283354368,15.9375
"213",2000-07-31,-15.3345746994019,48.1556283354368,15.9375
"214",2000-08-01,-14.4833106994629,48.1556283354368,15.9375
"215",2000-08-02,-14.7129821777344,48.1556283354368,15.9375
"216",2000-08-03,-13.6209964752197,48.1556283354368,15.9375
"217",2000-08-04,-13.3425483703613,48.1556283354368,15.9375
"218",2000-08-05,-13.598991394043,48.1556283354368,15.9375
"219",2000-08-06,-13.0946741104126,48.1556283354368,15.9375
"220",2000-08-07,-13.3591756820679,48.1556283354368,15.9375
"221",2000-08-08,-13.5044250488281,48.1556283354368,15.9375
"222",2000-08-09,-13.0499620437622,48.1556283354368,15.9375
"223",2000-08-10,-16.4942646026611,48.1556283354368,15.9375
"224",2000-08-11,-15.2541265487671,48.1556283354368,15.9375
"225",2000-08-12,-14.4195184707642,48.1556283354368,15.9375
"226",2000-08-13,-14.6999626159668,48.1556283354368,15.9375
"227",2000-08-14,-14.1072931289673,48.1556283354368,15.9375
"228",2000-08-15,-13.3204231262207,48.1556283354368,15.9375
"229",2000-08-16,-12.4562244415283,48.1556283354368,15.9375
"230",2000-08-17,-12.7478075027466,48.1556283354368,15.9375
"231",2000-08-18,-12.8863258361816,48.1556283354368,15.9375
"232",2000-08-19,-13.4781875610352,48.1556283354368,15.9375
"233",2000-08-20,-14.2489213943481,48.1556283354368,15.9375
"234",2000-08-21,-13.3092861175537,48.1556283354368,15.9375
"235",2000-08-22,-12.6774101257324,48.1556283354368,15.9375
"236",2000-08-23,-13.2720041275024,48.1556283354368,15.9375
"237",2000-08-24,-14.3526515960693,48.1556283354368,15.9375
"238",2000-08-25,-12.4517412185669,48.1556283354368,15.9375
"239",2000-08-26,-14.5448570251465,48.1556283354368,15.9375
"240",2000-08-27,-18.3824768066406,48.1556283354368,15.9375
"241",2000-08-28,-17.8283042907715,48.1556283354368,15.9375
"242",2000-08-29,-14.5132360458374,48.1556283354368,15.9375
"243",2000-08-30,-13.2172994613647,48.1556283354368,15.9375
"244",2000-08-31,-12.6612319946289,48.1556283354368,15.9375
"245",2000-09-01,-13.7553911209106,48.1556283354368,15.9375
"246",2000-09-02,-13.3628616333008,48.1556283354368,15.9375
"247",2000-09-03,-15.5023536682129,48.1556283354368,15.9375
"248",2000-09-04,-16.2536773681641,48.1556283354368,15.9375
"249",2000-09-05,-16.818998336792,48.1556283354368,15.9375
"250",2000-09-06,-15.5548906326294,48.1556283354368,15.9375
"251",2000-09-07,-15.8500127792358,48.1556283354368,15.9375
"252",2000-09-08,-16.7537212371826,48.1556283354368,15.9375
"253",2000-09-09,-14.2645235061646,48.1556283354368,15.9375
"254",2000-09-10,-13.5513582229614,48.1556283354368,15.9375
"255",2000-09-11,-13.1204566955566,48.1556283354368,15.9375
"256",2000-09-12,-12.96169090271,48.1556283354368,15.9375
"257",2000-09-13,-12.8832130432129,48.1556283354368,15.9375
"258",2000-09-14,-13.1791677474976,48.1556283354368,15.9375
"259",2000-09-15,-12.6514778137207,48.1556283354368,15.9375
"260",2000-09-16,-12.0413446426392,48.1556283354368,15.9375
"261",2000-09-17,-12.2364854812622,48.1556283354368,15.9375
"262",2000-09-18,-13.7121438980103,48.1556283354368,15.9375
"263",2000-09-19,-12.788969039917,48.1556283354368,15.9375
"264",2000-09-20,-11.4853630065918,48.1556283354368,15.9375
"265",2000-09-21,-14.4554166793823,48.1556283354368,15.9375
"266",2000-09-22,-14.7510185241699,48.1556283354368,15.9375
"267",2000-09-23,-15.4304389953613,48.1556283354368,15.9375
"268",2000-09-24,-15.8497104644775,48.1556283354368,15.9375
"269",2000-09-25,-13.745719909668,48.1556283354368,15.9375
"270",2000-09-26,-12.7327814102173,48.1556283354368,15.9375
"271",2000-09-27,-13.2390012741089,48.1556283354368,15.9375
"272",2000-09-28,-12.7026443481445,48.1556283354368,15.9375
"273",2000-09-29,-11.9348058700562,48.1556283354368,15.9375
"274",2000-09-30,-13.7522087097168,48.1556283354368,15.9375
"275",2000-10-01,-18.6649322509766,48.1556283354368,15.9375
"276",2000-10-02,-15.5601844787598,48.1556283354368,15.9375
"277",2000-10-03,-16.8079662322998,48.1556283354368,15.9375
"278",2000-10-04,-12.3365335464478,48.1556283354368,15.9375
"279",2000-10-05,-14.5158309936523,48.1556283354368,15.9375
"280",2000-10-06,-18.4978065490723,48.1556283354368,15.9375
"281",2000-10-07,-15.454686164856,48.1556283354368,15.9375
"282",2000-10-08,-14.6123914718628,48.1556283354368,15.9375
"283",2000-10-09,-15.7921772003174,48.1556283354368,15.9375
"284",2000-10-10,-15.8043270111084,48.1556283354368,15.9375
"285",2000-10-11,-13.1695203781128,48.1556283354368,15.9375
"286",2000-10-12,-11.7315816879272,48.1556283354368,15.9375
"287",2000-10-13,-10.5277509689331,48.1556283354368,15.9375
"288",2000-10-14,-10.7459297180176,48.1556283354368,15.9375
"289",2000-10-15,-11.2928991317749,48.1556283354368,15.9375
"290",2000-10-16,-12.6820135116577,48.1556283354368,15.9375
"291",2000-10-17,-15.9314346313477,48.1556283354368,15.9375
"292",2000-10-18,-18.6846294403076,48.1556283354368,15.9375
"293",2000-10-19,-16.8395557403564,48.1556283354368,15.9375
"294",2000-10-20,-14.3500518798828,48.1556283354368,15.9375
"295",2000-10-21,-13.8642883300781,48.1556283354368,15.9375
"296",2000-10-22,-13.3938493728638,48.1556283354368,15.9375
"297",2000-10-23,-13.1217660903931,48.1556283354368,15.9375
"298",2000-10-24,-12.4627962112427,48.1556283354368,15.9375
"299",2000-10-25,-12.1154251098633,48.1556283354368,15.9375
"300",2000-10-26,-12.0300264358521,48.1556283354368,15.9375
"301",2000-10-27,-13.7280406951904,48.1556283354368,15.9375
"302",2000-10-28,-13.0733995437622,48.1556283354368,15.9375
"303",2000-10-29,-11.9054479598999,48.1556283354368,15.9375
"304",2000-10-30,-11.4770879745483,48.1556283354368,15.9375
"305",2000-10-31,-12.2299032211304,48.1556283354368,15.9375
"306",2000-11-01,-19.1157455444336,48.1556283354368,15.9375
"307",2000-11-02,-12.7731704711914,48.1556283354368,15.9375
"308",2000-11-03,-14.2612886428833,48.1556283354368,15.9375
"309",2000-11-04,-14.6954936981201,48.1556283354368,15.9375
"310",2000-11-05,-14.829888343811,48.1556283354368,15.9375
"311",2000-11-06,-13.2225875854492,48.1556283354368,15.9375
"312",2000-11-07,-15.9296445846558,48.1556283354368,15.9375
"313",2000-11-08,-17.3756217956543,48.1556283354368,15.9375
"314",2000-11-09,-14.4012699127197,48.1556283354368,15.9375
"315",2000-11-10,-13.4361629486084,48.1556283354368,15.9375
"316",2000-11-11,-13.1907205581665,48.1556283354368,15.9375
"317",2000-11-12,-11.9451246261597,48.1556283354368,15.9375
"318",2000-11-13,-10.3614826202393,48.1556283354368,15.9375
"319",2000-11-14,-10.4252557754517,48.1556283354368,15.9375
"320",2000-11-15,-13.0601234436035,48.1556283354368,15.9375
"321",2000-11-16,-15.5586099624634,48.1556283354368,15.9375
"322",2000-11-17,-11.9283533096313,48.1556283354368,15.9375
"323",2000-11-18,-13.4559421539307,48.1556283354368,15.9375
"324",2000-11-19,-13.2135257720947,48.1556283354368,15.9375
"325",2000-11-20,-15.3238849639893,48.1556283354368,15.9375
"326",2000-11-21,-20.6359882354736,48.1556283354368,15.9375
"327",2000-11-22,-19.0093269348145,48.1556283354368,15.9375
"328",2000-11-23,-15.1409921646118,48.1556283354368,15.9375
"329",2000-11-24,-14.2243423461914,48.1556283354368,15.9375
"330",2000-11-25,-16.4468021392822,48.1556283354368,15.9375
"331",2000-11-26,-19.3988151550293,48.1556283354368,15.9375
"332",2000-11-27,-14.1804466247559,48.1556283354368,15.9375
"333",2000-11-28,-13.1098785400391,48.1556283354368,15.9375
"334",2000-11-29,-12.2269687652588,48.1556283354368,15.9375
"335",2000-11-30,-11.6081409454346,48.1556283354368,15.9375
"336",2000-12-01,-12.9073524475098,48.1556283354368,15.9375
"337",2000-12-02,-12.1773443222046,48.1556283354368,15.9375
"338",2000-12-03,-11.8900547027588,48.1556283354368,15.9375
"339",2000-12-04,-12.0643157958984,48.1556283354368,15.9375
"340",2000-12-05,-13.4664812088013,48.1556283354368,15.9375
"341",2000-12-06,-14.2818489074707,48.1556283354368,15.9375
"342",2000-12-07,-14.7758684158325,48.1556283354368,15.9375
"343",2000-12-08,-12.8535003662109,48.1556283354368,15.9375
"344",2000-12-09,-10.7483415603638,48.1556283354368,15.9375
"345",2000-12-10,-12.8602504730225,48.1556283354368,15.9375
"346",2000-12-11,-13.9352912902832,48.1556283354368,15.9375
"347",2000-12-12,-13.104172706604,48.1556283354368,15.9375
"348",2000-12-13,-12.5535554885864,48.1556283354368,15.9375
"349",2000-12-14,-11.745400428772,48.1556283354368,15.9375
"350",2000-12-15,-12.0460987091064,48.1556283354368,15.9375
"351",2000-12-16,-13.8257398605347,48.1556283354368,15.9375
"352",2000-12-17,-14.8418569564819,48.1556283354368,15.9375
"353",2000-12-18,-14.8363456726074,48.1556283354368,15.9375
"354",2000-12-19,-13.9108572006226,48.1556283354368,15.9375
"355",2000-12-20,-17.5658531188965,48.1556283354368,15.9375
"356",2000-12-21,-19.3117694854736,48.1556283354368,15.9375
"357",2000-12-22,-18.876537322998,48.1556283354368,15.9375
"358",2000-12-23,-16.4544792175293,48.1556283354368,15.9375
"359",2000-12-24,-14.3297815322876,48.1556283354368,15.9375
"360",2000-12-25,-14.5386781692505,48.1556283354368,15.9375
"361",2000-12-26,-15.8672161102295,48.1556283354368,15.9375
"362",2000-12-27,-18.6463375091553,48.1556283354368,15.9375
"363",2000-12-28,-23.0782470703125,48.1556283354368,15.9375
"364",2000-12-29,-20.7158069610596,48.1556283354368,15.9375
"365",2000-12-30,-20.8827495574951,48.1556283354368,15.9375
"366",2000-12-31,-16.669605255127,48.1556283354368,15.9375
"367",2001-01-01,-18.9212913513184,48.1556283354368,15.9375
"368",2001-01-02,-13.0669040679932,48.1556283354368,15.9375
"369",2001-01-03,-12.3674802780151,48.1556283354368,15.9375
"370",2001-01-04,-16.3153057098389,48.1556283354368,15.9375
"371",2001-01-05,-15.7384595870972,48.1556283354368,15.9375
"372",2001-01-06,-11.738694190979,48.1556283354368,15.9375
"373",2001-01-07,-12.2220153808594,48.1556283354368,15.9375
"374",2001-01-08,-19.9536094665527,48.1556283354368,15.9375
"375",2001-01-09,-17.1859245300293,48.1556283354368,15.9375
"376",2001-01-10,-12.7995357513428,48.1556283354368,15.9375
"377",2001-01-11,-11.5784072875977,48.1556283354368,15.9375
"378",2001-01-12,-13.6702537536621,48.1556283354368,15.9375
"379",2001-01-13,-17.143009185791,48.1556283354368,15.9375
"380",2001-01-14,-20.6947746276855,48.1556283354368,15.9375
"381",2001-01-15,-20.07497215271,48.1556283354368,15.9375
"382",2001-01-16,-18.3398475646973,48.1556283354368,15.9375
"383",2001-01-17,-15.3172760009766,48.1556283354368,15.9375
"384",2001-01-18,-14.6680841445923,48.1556283354368,15.9375
"385",2001-01-19,-14.2344970703125,48.1556283354368,15.9375
"386",2001-01-20,-16.1873016357422,48.1556283354368,15.9375
"387",2001-01-21,-18.062837600708,48.1556283354368,15.9375
"388",2001-01-22,-15.0838537216187,48.1556283354368,15.9375
"389",2001-01-23,-13.1344289779663,48.1556283354368,15.9375
"390",2001-01-24,-11.5964393615723,48.1556283354368,15.9375
"391",2001-01-25,-12.107949256897,48.1556283354368,15.9375
"392",2001-01-26,-11.0839128494263,48.1556283354368,15.9375
"393",2001-01-27,-13.369912147522,48.1556283354368,15.9375
"394",2001-01-28,-17.0914268493652,48.1556283354368,15.9375
"395",2001-01-29,-18.0938892364502,48.1556283354368,15.9375
"396",2001-01-30,-20.5701160430908,48.1556283354368,15.9375
"397",2001-01-31,-19.6154022216797,48.1556283354368,15.9375
"398",2001-02-01,-18.8266925811768,48.1556283354368,15.9375
"399",2001-02-02,-18.3084526062012,48.1556283354368,15.9375
"400",2001-02-03,-14.0757274627686,48.1556283354368,15.9375
"401",2001-02-04,-14.3407030105591,48.1556283354368,15.9375
"402",2001-02-05,-13.5107860565186,48.1556283354368,15.9375
"403",2001-02-06,-12.9891357421875,48.1556283354368,15.9375
"404",2001-02-07,-12.4722728729248,48.1556283354368,15.9375
"405",2001-02-08,-11.7373018264771,48.1556283354368,15.9375
"406",2001-02-09,-11.886697769165,48.1556283354368,15.9375
"407",2001-02-10,-16.8248138427734,48.1556283354368,15.9375
"408",2001-02-11,-15.3035821914673,48.1556283354368,15.9375
"409",2001-02-12,-13.4434728622437,48.1556283354368,15.9375
"410",2001-02-13,-14.1367044448853,48.1556283354368,15.9375
"411",2001-02-14,-16.6878604888916,48.1556283354368,15.9375
"412",2001-02-15,-15.6783094406128,48.1556283354368,15.9375
"413",2001-02-16,-13.3260040283203,48.1556283354368,15.9375
"414",2001-02-17,-13.9976902008057,48.1556283354368,15.9375
"415",2001-02-18,-15.1232500076294,48.1556283354368,15.9375
"416",2001-02-19,-14.3390798568726,48.1556283354368,15.9375
"417",2001-02-20,-14.2191514968872,48.1556283354368,15.9375
"418",2001-02-21,-14.0683965682983,48.1556283354368,15.9375
"419",2001-02-22,-15.1422710418701,48.1556283354368,15.9375
"420",2001-02-23,-15.9874496459961,48.1556283354368,15.9375
"421",2001-02-24,-16.9856548309326,48.1556283354368,15.9375
"422",2001-02-25,-16.5916042327881,48.1556283354368,15.9375
"423",2001-02-26,-18.071403503418,48.1556283354368,15.9375
"424",2001-02-27,-17.2755680084229,48.1556283354368,15.9375
"425",2001-02-28,-17.8662242889404,48.1556283354368,15.9375
"426",2001-03-01,-17.6425590515137,48.1556283354368,15.9375
"427",2001-03-02,-17.5361251831055,48.1556283354368,15.9375
"428",2001-03-03,-12.6667165756226,48.1556283354368,15.9375
"429",2001-03-04,-12.5018243789673,48.1556283354368,15.9375
"430",2001-03-05,-13.1103391647339,48.1556283354368,15.9375
"431",2001-03-06,-17.3490447998047,48.1556283354368,15.9375
"432",2001-03-07,-16.7528553009033,48.1556283354368,15.9375
"433",2001-03-08,-13.5525856018066,48.1556283354368,15.9375
"434",2001-03-09,-14.7892284393311,48.1556283354368,15.9375
"435",2001-03-10,-13.1335868835449,48.1556283354368,15.9375
"436",2001-03-11,-13.0667514801025,48.1556283354368,15.9375
"437",2001-03-12,-12.057225227356,48.1556283354368,15.9375
