"","date","precipitation","lat","lon"
"94",2000-04-03,10.2229890823364,48.1556283354368,15.9375
"95",2000-04-04,4.23484802246094,48.1556283354368,15.9375
"96",2000-04-05,0.520250380039215,48.1556283354368,15.9375
"97",2000-04-06,-57.8302154541016,48.1556283354368,15.9375
"98",2000-04-07,-9.32012844085693,48.1556283354368,15.9375
"99",2000-04-08,-0.900498986244202,48.1556283354368,15.9375
"100",2000-04-09,0.278556495904922,48.1556283354368,15.9375
"101",2000-04-10,-5.803879737854,48.1556283354368,15.9375
"102",2000-04-11,-24.6327533721924,48.1556283354368,15.9375
"103",2000-04-12,-18.9651126861572,48.1556283354368,15.9375
"104",2000-04-13,-14.5526762008667,48.1556283354368,15.9375
"105",2000-04-14,-13.243353843689,48.1556283354368,15.9375
"106",2000-04-15,NA,48.1556283354368,15.9375
